,year,tax_band,engine_capacity,urban_metric,extra_urban_metric,combined_metric,urban_imperial,extra_urban_imperial,combined_imperial,noise_level,co2,co_emissions,nox_emissions,thc_nox_emissions,particulates_emissions,fuel_cost_12000_miles,fuel_cost_6000_miles,standard_12_months,standard_6_months,first_year_12_months,first_year_6_months,date_of_change
899,2000.0,,1834.0,9.1,5.5,6.8,31.0,51.4,41.5,72.0,164.0,36.0,,,,,513.0,,,,,
900,2000.0,,1834.0,10.2,6.1,7.6,27.7,46.3,37.2,74.0,183.0,71.0,,,,,572.0,,,,,
901,2000.0,,1834.0,9.1,5.5,6.8,31.0,51.4,41.5,72.0,164.0,36.0,,,,,513.0,,,,,
902,2000.0,,1870.0,8.2,4.9,6.1,34.4,57.6,46.3,73.0,160.0,624.0,,,0.03,,471.0,,,,,
903,2000.0,,1870.0,8.2,4.9,6.1,34.4,57.6,46.3,73.0,160.0,624.0,,,0.03,,471.0,,,,,
904,2000.0,,1299.0,9.2,5.5,6.9,30.7,51.4,40.9,73.0,161.0,715.0,,,,,520.0,,,,,
905,2000.0,,1299.0,9.2,5.5,6.9,30.7,51.4,40.9,73.0,161.0,715.0,,,,,520.0,,,,,
906,2000.0,,1299.0,10.6,6.5,8.0,26.6,43.5,35.3,72.0,188.0,536.0,,,,,603.0,,,,,
907,2000.0,,1299.0,9.2,5.5,6.9,30.7,51.4,40.9,73.0,161.0,715.0,,,,,520.0,,,,,
908,2000.0,,1597.0,10.0,5.9,7.4,28.2,47.9,38.2,72.0,174.0,802.0,,,,,557.0,,,,,
909,2000.0,,1597.0,11.0,6.9,8.4,25.7,40.9,33.6,71.0,197.0,802.0,,,,,633.0,,,,,
910,2000.0,,1597.0,10.0,5.9,7.4,28.2,47.9,38.2,72.0,174.0,802.0,,,,,557.0,,,,,
911,2000.0,,1597.0,11.0,6.9,8.4,25.7,40.9,33.6,71.0,197.0,739.0,,,,,633.0,,,,,
912,2000.0,,1299.0,9.0,5.6,6.8,31.4,50.4,41.5,72.0,164.0,822.0,,,,,513.0,,,,,
913,2000.0,,1299.0,9.0,5.6,6.8,31.4,50.4,41.5,72.0,164.0,822.0,,,,,513.0,,,,,
914,2000.0,,1299.0,9.0,5.6,6.8,31.4,50.4,41.5,72.0,164.0,822.0,,,,,513.0,,,,,
915,2000.0,,1299.0,9.0,5.6,6.8,31.4,50.4,41.5,72.0,164.0,822.0,,,,,513.0,,,,,
916,2000.0,,1834.0,9.0,5.9,7.0,31.4,47.9,40.4,72.0,168.0,102.0,,,,,527.0,,,,,
917,2000.0,,1834.0,9.0,5.9,7.0,31.4,47.9,40.4,72.0,168.0,102.0,,,,,527.0,,,,,
918,2000.0,,1997.0,11.7,6.7,8.6,24.1,42.2,32.8,71.0,202.0,910.0,,,,,649.0,,,,,
919,2000.0,,1997.0,13.2,7.3,9.5,21.4,38.7,29.7,72.0,224.0,634.0,,,,,716.0,,,,,
920,2000.0,,1997.0,11.7,6.7,8.6,24.1,42.2,32.8,71.0,202.0,910.0,,,,,649.0,,,,,
921,2000.0,,2351.0,11.5,6.4,8.3,24.6,44.1,34.0,71.0,199.0,475.0,,,,,626.0,,,,,
922,2000.0,,2351.0,12.3,6.9,8.9,23.0,40.9,31.7,70.0,213.0,478.0,,,,,671.0,,,,,
923,2000.0,,2498.0,13.2,7.0,9.3,21.4,40.4,30.4,72.0,219.0,658.0,,,,,700.0,,,,,
924,2000.0,,2498.0,14.0,7.5,9.9,20.2,37.7,28.5,71.0,232.0,464.0,,,,,747.0,,,,,
925,2000.0,,2498.0,13.2,7.0,9.3,21.4,40.4,30.4,72.0,219.0,658.0,,,,,700.0,,,,,
926,2000.0,,2498.0,14.0,7.5,9.9,20.2,37.7,28.5,71.0,232.0,464.0,,,,,747.0,,,,,
927,2000.0,,1997.0,11.5,6.4,8.3,24.6,44.1,34.0,71.0,196.0,910.0,,,,,626.0,,,,,
928,2000.0,,1997.0,12.7,7.1,9.2,22.2,39.8,30.7,72.0,217.0,634.0,,,,,693.0,,,,,
929,2000.0,,1997.0,11.5,6.4,8.3,24.6,44.1,34.0,71.0,196.0,910.0,,,,,626.0,,,,,
930,2000.0,,2351.0,11.5,6.3,8.2,24.6,44.8,34.4,71.0,196.0,475.0,,,,,618.0,,,,,
931,2000.0,,2351.0,12.1,6.7,8.7,23.3,42.2,32.5,70.0,208.0,478.0,,,,,655.0,,,,,
932,2000.0,,2498.0,13.1,6.8,9.1,21.6,41.5,31.0,72.0,214.0,658.0,,,,,686.0,,,,,
933,2000.0,,2498.0,13.5,7.3,9.5,20.9,38.7,29.7,71.0,224.0,464.0,,,,,716.0,,,,,
934,2000.0,,2498.0,13.1,6.8,9.1,21.6,41.5,31.0,72.0,214.0,658.0,,,,,686.0,,,,,
935,2000.0,,2498.0,13.5,7.3,9.5,20.9,38.7,29.7,71.0,224.0,464.0,,,,,716.0,,,,,
936,2000.0,,1597.0,10.6,6.6,8.1,26.6,42.8,34.9,72.0,188.0,1022.0,,,,,610.0,,,,,
937,2000.0,,3200.0,12.4,8.1,9.7,22.8,34.9,29.1,74.0,256.0,990.0,,,0.034,,750.0,,,,,
938,2000.0,,3200.0,14.0,8.7,10.7,20.2,32.5,26.4,71.0,284.0,578.0,,,0.084,,827.0,,,,,
939,2000.0,,3200.0,12.4,8.1,9.7,22.8,34.9,29.1,75.0,256.0,990.0,,,0.034,,750.0,,,,,
940,2000.0,,3497.0,17.5,10.8,13.2,16.1,26.2,21.4,72.0,316.0,527.0,,,,,994.0,,,,,
941,2000.0,,3497.0,17.5,10.8,13.2,16.1,26.2,21.4,72.0,316.0,527.0,,,,,994.0,,,,,
942,2000.0,,1834.0,11.2,7.8,9.0,25.2,36.2,31.4,74.0,217.0,139.0,,,,,678.0,,,,,
943,2000.0,,1834.0,11.7,8.2,9.5,24.1,34.4,29.7,72.0,228.0,107.0,,,,,716.0,,,,,
944,2000.0,,2477.0,13.6,9.5,11.0,20.8,29.7,25.7,74.0,292.0,661.0,,,0.06,,849.0,,,,,
945,2000.0,,2477.0,12.6,8.5,10.0,22.4,33.2,28.2,72.0,266.0,527.0,,,0.051,,774.0,,,,,
946,2000.0,,2972.0,16.2,10.0,12.3,17.4,28.2,23.0,75.0,294.0,589.0,,,,,925.0,,,,,
947,2000.0,,2972.0,17.1,11.0,13.2,16.5,25.7,21.4,70.0,313.0,407.0,,,,,994.0,,,,,
948,2000.0,,2351.0,12.2,7.6,9.3,23.2,37.2,30.4,70.0,222.0,94.0,,,,,700.0,,,,,
949,2000.0,,2351.0,13.0,8.0,9.8,21.7,35.3,28.8,67.0,235.0,145.0,,,,,739.0,,,,,
950,2000.0,,2351.0,12.2,7.6,9.3,23.2,37.2,30.4,70.0,222.0,94.0,,,,,700.0,,,,,
951,2000.0,,2351.0,13.0,8.0,9.8,21.7,35.3,28.8,67.0,235.0,145.0,,,,,739.0,,,,,
952,2000.0,,1998.0,12.9,7.8,9.7,21.9,36.2,29.1,69.5,233.0,937.0,,,,,731.0,,,,,
953,2000.0,,1998.0,15.9,8.2,11.0,17.8,34.4,25.7,66.2,267.0,470.0,,,,,828.0,,,,,
954,,,,,,,,,,,,,,,,,,,,,,
955,,,,,,,,,,,,,,,,,,,,,,
956,,,,,,,,,,,,,,,,,,,,,,
957,,,,,,,,,,,,,,,,,,,,,,
958,2000.0,,1995.0,12.3,7.3,9.2,23.0,38.7,30.7,70.0,220.0,664.0,56.0,,,,693.0,,,,,
959,2000.0,,1995.0,13.5,7.5,9.7,21.0,37.7,29.0,70.4,232.0,323.0,72.0,,,,734.0,,,,,
960,2000.0,,2988.0,15.1,7.8,10.5,19.0,36.2,27.0,69.5,252.0,421.0,50.0,,,,788.0,,,,,
961,2000.0,,998.0,7.1,5.3,6.0,39.8,53.3,47.1,73.1,152.0,1043.0,,,,,452.0,,,,,
962,2000.0,,998.0,7.3,5.4,6.1,38.7,52.3,46.3,72.3,154.0,1012.0,,,,,460.0,,,,,
963,2000.0,,1275.0,7.8,5.1,6.1,36.2,55.4,46.3,72.4,151.0,410.0,,,,,460.0,,,,,
964,2000.0,,1275.0,7.8,5.3,6.2,36.2,53.3,45.6,72.4,155.0,1048.0,,,,,467.0,,,,,
965,,,,,,,,,,,,,,,,,,,,,,
966,2000.0,,2953.0,13.9,9.0,10.8,20.0,31.0,26.0,71.0,287.0,600.0,,,0.05,,839.0,,,,,
967,,,,,,,,,,,,,,,,,,,,,,
968,2000.0,,1597.0,9.9,6.2,7.5,28.5,45.6,37.7,70.5,194.0,1407.0,,,,,564.0,,,,,
969,,,,,,,,,,,,,,,,,,,,,,
970,2000.0,,1769.0,9.9,6.0,7.4,28.5,47.1,38.2,71.0,183.0,480.0,22.0,,,,557.0,,,,,
971,,,,,,,,,,,,,,,,,,,,,,
972,,,,,,,,,,,,,,,,,,,,,,
973,2000.0,,1998.0,11.4,6.5,8.3,24.8,43.5,34.0,71.0,200.0,1253.0,48.0,,,,626.0,,,,,
974,,,,,,,,,,,,,,,,,,,,,,
975,2000.0,,1998.0,12.4,7.0,9.0,22.8,40.4,31.4,69.0,217.0,480.0,57.0,,,,678.0,,,,,
976,,,,,,,,,,,,,,,,,,,,,,
977,2000.0,,1974.0,8.6,5.7,6.7,32.8,49.6,42.2,70.9,186.0,374.0,,,0.032,,517.0,,,,,
978,2000.0,,1597.0,12.5,8.0,9.7,22.6,35.3,29.1,74.0,227.0,1909.0,,,,,731.0,,,,,
979,2000.0,,1998.0,13.4,8.5,10.3,21.1,33.2,27.4,73.0,244.0,715.0,,,,,776.0,,,,,
980,2000.0,,2283.0,11.9,7.8,9.3,23.7,36.2,30.4,73.0,246.0,623.0,,,0.071,,718.0,,,,,
981,,,,,,,,,,,,,,,,,,,,,,
982,2000.0,,2664.0,11.8,8.6,9.8,23.9,32.8,28.8,72.0,260.0,677.0,,,0.06,,758.0,,,,,
983,2000.0,,2664.0,11.9,8.7,9.9,23.7,32.5,28.5,72.0,263.0,677.0,,,0.06,,766.0,,,,,
984,2000.0,,2664.0,13.1,9.3,10.7,21.6,30.4,26.4,73.0,283.0,508.0,,,0.119,,827.0,,,,,
985,2000.0,,847.0,6.9,4.6,5.4,41.1,61.4,51.9,71.5,129.0,827.0,,,,,410.0,,,,,
986,2000.0,,847.0,6.9,4.6,5.4,41.1,61.4,51.9,71.5,129.0,827.0,,,,,410.0,,,,,
987,2000.0,,1124.0,8.4,5.2,6.4,33.6,54.3,44.1,72.8,154.0,582.0,,,,,482.0,,,,,
988,2000.0,,1360.0,9.3,5.4,6.8,30.4,52.3,41.5,72.7,167.0,1422.0,,,,,513.0,,,,,
989,2000.0,,1527.0,6.9,4.3,5.3,40.9,65.7,53.3,72.5,139.0,509.0,,,0.058,,409.0,,,,,
990,2000.0,,1587.0,11.4,6.3,8.1,24.8,44.8,34.9,73.1,194.0,1224.0,,,,,610.0,,,,,
991,2000.0,,1124.0,8.2,5.1,6.2,34.4,55.4,45.6,72.0,154.0,750.0,,,,,467.0,,,,,
992,2000.0,,1360.0,8.9,5.3,6.6,31.7,53.3,42.8,72.1,157.0,917.0,,,,,497.0,,,,,
993,2000.0,,1360.0,10.0,5.6,7.2,28.2,50.4,39.2,72.4,180.0,802.0,,,,,543.0,,,,,
994,2000.0,,1587.0,9.2,5.6,6.9,30.7,50.4,40.9,73.6,165.0,1057.0,,,,,520.0,,,,,
995,2000.0,,1868.0,7.4,4.4,5.5,38.2,64.2,51.4,73.1,144.0,274.0,,,0.027,,425.0,,,,,
996,2000.0,,1997.0,10.9,6.2,7.9,25.9,45.6,35.8,73.7,187.0,326.0,,,,,594.0,,,,,
997,2000.0,,1997.0,6.6,4.1,5.0,42.8,68.9,56.5,72.1,136.0,556.0,,,0.028,,386.0,,,,,
998,2000.0,,1360.0,9.1,5.7,6.9,31.0,49.6,40.9,72.3,170.0,684.0,,,,,520.0,,,,,
999,2000.0,,1587.0,9.6,5.8,7.2,29.4,48.7,39.2,73.5,172.0,907.0,,,,,543.0,,,,,
1000,2000.0,,1587.0,10.8,6.0,7.8,26.2,47.1,36.2,73.7,185.0,1714.0,,,,,588.0,,,,,
1001,2000.0,,1761.0,12.0,6.3,8.3,23.5,44.8,34.0,73.2,198.0,1376.0,,,,,626.0,,,,,
1002,2000.0,,1761.0,12.2,6.5,8.5,23.2,43.5,33.2,73.2,198.0,1376.0,,,,,641.0,,,,,
1003,2000.0,,1868.0,8.3,5.0,6.2,34.0,56.5,45.6,74.0,164.0,251.0,,,0.044,,479.0,,,,,
1004,2000.0,,1998.0,12.8,7.0,9.1,22.1,40.4,31.0,72.5,219.0,103.0,,,,,686.0,,,,,
1005,2000.0,,1998.0,12.9,7.1,9.2,21.9,39.8,30.7,73.2,221.0,103.0,,,,,693.0,,,,,
1006,2000.0,,1998.0,13.8,6.6,9.3,20.5,42.8,30.4,72.5,229.0,956.0,,,,,700.0,,,,,
1007,2000.0,,1998.0,13.6,7.1,9.4,20.8,39.8,30.1,74.0,224.0,928.0,,,,,707.0,,,,,
1008,2000.0,,1997.0,7.2,4.4,5.4,39.2,64.2,52.3,73.3,146.0,584.0,,,0.053,,417.0,,,,,
1009,2000.0,,1997.0,6.9,4.3,5.2,40.9,65.7,54.3,73.3,141.0,584.0,,,0.058,,402.0,,,,,
1010,2000.0,,1997.0,11.6,6.6,8.4,24.4,42.8,33.6,74.0,206.0,394.0,,,,,633.0,,,,,
1011,2000.0,,1997.0,12.3,6.5,8.6,23.0,43.5,32.8,72.4,206.0,425.0,,,,,649.0,,,,,
1012,2000.0,,2946.0,14.1,7.6,10.0,20.0,37.2,28.2,71.0,238.0,529.0,,,,,754.0,,,,,
1013,2000.0,,2946.0,14.7,7.8,10.4,19.2,36.2,27.2,73.5,248.0,622.0,,,,,782.0,,,,,
1014,2000.0,,1761.0,12.4,7.0,9.0,22.8,40.4,31.4,73.0,214.0,608.0,,,,,678.0,,,,,
1015,2000.0,,1997.0,11.5,6.6,8.4,24.6,42.8,33.6,73.3,207.0,394.0,,,,,633.0,,,,,
1016,2000.0,,1997.0,12.3,6.6,8.7,23.0,42.8,32.5,72.4,208.0,425.0,,,,,655.0,,,,,
1017,2000.0,,2946.0,13.9,7.4,9.8,20.3,38.2,28.8,74.0,234.0,529.0,,,,,739.0,,,,,
1018,2000.0,,2946.0,14.6,7.7,10.2,19.3,36.7,27.7,73.5,243.0,924.0,,,,,768.0,,,,,
1019,2000.0,,1997.0,7.5,4.7,5.7,37.7,60.1,49.6,72.9,156.0,844.0,,,0.064,,440.0,,,,,
1020,2000.0,,1997.0,7.6,4.8,5.8,37.2,58.9,48.7,72.5,160.0,504.0,,,0.029,,448.0,,,,,
1021,2000.0,,1761.0,12.2,6.7,8.7,23.2,42.2,32.5,73.0,209.0,1036.0,,,,,655.0,,,,,
1022,2000.0,,1997.0,11.5,6.5,8.3,24.6,43.5,34.0,73.3,203.0,394.0,,,,,626.0,,,,,
1023,2000.0,,1997.0,12.3,6.5,8.6,23.0,43.5,32.8,72.4,206.0,425.0,,,,,649.0,,,,,
1024,2000.0,,2946.0,13.7,7.2,9.6,20.6,39.2,29.4,74.0,229.0,529.0,,,,,724.0,,,,,
1025,2000.0,,2946.0,14.3,7.5,10.0,19.8,37.7,28.2,73.5,238.0,919.0,,,,,754.0,,,,,
1026,2000.0,,1997.0,7.3,4.5,5.5,38.7,62.8,51.4,72.9,150.0,844.0,,,0.064,,425.0,,,,,
1027,2000.0,,1997.0,7.4,4.7,5.6,38.2,60.1,50.4,72.5,154.0,504.0,,,0.029,,433.0,,,,,
1028,2000.0,,2230.0,12.5,7.2,9.1,22.6,39.2,31.0,73.6,217.0,182.0,72.0,,,,686.0,,,,,
1029,2000.0,,2230.0,13.5,7.5,9.7,20.9,37.7,29.1,72.3,231.0,496.0,103.0,,,,731.0,,,,,
1030,2000.0,,2179.0,9.3,5.3,6.8,30.4,53.3,41.5,72.7,180.0,258.0,465.0,,0.006,,526.0,,,,,
1031,2000.0,,2946.0,13.9,7.4,9.8,20.3,38.2,28.8,73.8,234.0,480.0,37.0,,,,739.0,,,,,
1032,2000.0,,2946.0,14.4,7.8,10.2,19.6,36.2,27.7,72.9,245.0,343.0,16.0,,,,768.0,,,,,
1033,2000.0,,1997.0,12.3,7.4,9.2,23.0,38.2,30.7,72.3,221.0,396.0,98.0,,,,693.0,,,,,
1034,2000.0,,1997.0,13.6,7.6,9.7,20.7,37.2,29.1,73.6,232.0,497.0,35.0,,,,731.0,,,,,
1035,2000.0,,1997.0,8.4,5.6,6.7,33.6,50.4,42.2,72.2,182.0,174.0,,,0.059,,518.0,,,,,
1036,2000.0,,1997.0,7.9,5.4,6.4,35.8,52.3,44.1,74.7,171.0,246.0,,,0.048,,494.0,,,,,
1037,2000.0,,1997.0,8.4,5.8,6.8,33.6,48.7,41.5,74.6,182.0,318.0,,,0.05,,525.0,,,,,
1038,2000.0,,1868.0,8.6,5.4,6.6,32.8,52.3,42.8,73.4,178.0,179.0,,,0.029,,510.0,,,,,
1039,2000.0,,1997.0,7.0,4.7,5.5,40.3,60.1,51.4,73.8,147.0,572.0,,,0.032,,425.0,,,,,
1040,2000.0,,3387.0,18.3,8.5,12.0,15.4,33.2,23.5,73.0,290.0,335.0,49.0,,,,905.0,,,,,
1041,2000.0,,3387.0,17.4,8.8,12.0,16.2,32.1,23.5,75.0,295.0,200.0,35.0,,,,905.0,,,,,
1042,2000.0,,3387.0,18.6,8.8,12.4,15.2,32.1,22.8,73.0,304.0,505.0,66.0,,,,933.0,,,,,
1043,2000.0,,3387.0,17.4,8.8,12.0,16.2,32.1,23.5,75.0,295.0,200.0,35.0,,,,905.0,,,,,
1044,2000.0,,3387.0,18.6,8.8,12.4,15.2,32.1,22.8,73.0,304.0,505.0,66.0,,,,933.0,,,,,
1045,2000.0,,3387.0,17.2,8.5,11.8,16.4,33.2,23.9,75.0,285.0,269.0,55.0,,,,890.0,,,,,
1046,2000.0,,3387.0,17.2,8.5,11.8,16.4,33.2,23.9,75.0,285.0,269.0,55.0,,,,890.0,,,,,
1047,2000.0,,3387.0,18.3,8.5,12.0,15.4,33.2,23.5,73.0,290.0,335.0,49.0,,,,905.0,,,,,
1048,2000.0,,3600.0,18.9,9.2,12.9,14.9,30.7,21.9,75.0,309.0,303.0,19.0,,,,971.0,,,,,
1049,2000.0,,3600.0,21.9,9.6,13.9,12.9,29.4,20.3,73.0,339.0,404.0,32.0,,,,1048.0,,,,,
1050,2000.0,,2687.0,14.3,7.4,9.9,19.8,38.2,28.5,75.0,245.0,1152.0,57.0,,,,747.0,,,,,
1051,2000.0,,3179.0,15.6,7.8,10.7,18.1,36.2,26.4,75.0,263.0,1361.0,48.0,,,,806.0,,,,,
1052,2000.0,,3179.0,17.2,8.2,11.3,16.4,34.4,25.0,74.0,281.0,1098.0,40.0,,,,851.0,,,,,
1053,2000.0,,2687.0,15.9,8.0,10.9,17.8,35.3,25.9,74.0,271.0,823.0,76.0,,,,821.0,,,,,
1054,2000.0,,1299.0,10.6,6.5,8.1,26.6,43.3,35.1,73.0,197.0,1140.0,,,,,606.0,,,,,
1055,2000.0,,1468.0,11.1,7.7,8.9,25.5,36.9,31.6,70.9,219.0,1340.0,,,,,673.0,,,,,
1056,2000.0,,1468.0,11.1,6.6,8.3,25.4,42.8,34.1,73.25,202.0,1440.0,,,,,624.0,,,,,
1057,2000.0,,1597.0,11.1,6.9,8.4,25.5,41.2,33.5,72.3,206.0,910.0,,,,,635.0,,,,,
1058,2000.0,,1597.0,12.0,7.0,8.8,23.5,40.4,32.0,69.7,217.0,930.0,,,,,665.0,,,,,
1059,2000.0,,1834.0,11.9,6.8,8.7,23.8,41.8,32.7,73.35,211.0,840.0,,,,,651.0,,,,,
1060,2000.0,,1834.0,12.3,7.3,9.2,22.9,38.7,30.9,70.6,225.0,670.0,,,,,689.0,,,,,
1061,2000.0,,1834.0,12.4,7.3,9.2,22.8,39.0,30.9,69.6,225.0,1000.0,,,,,689.0,,,,,
1062,2000.0,,1834.0,11.4,6.9,8.6,24.7,41.2,33.0,73.4,210.0,700.0,,,,,645.0,,,,,
1063,2000.0,,1299.0,10.6,6.5,8.1,26.6,43.3,35.1,73.0,197.0,1140.0,,,,,606.0,,,,,
1064,2000.0,,1299.0,10.2,6.2,7.7,27.7,45.3,36.6,72.8,189.0,950.0,,,,,581.0,,,,,
1065,2000.0,,1299.0,10.2,6.2,7.7,27.7,45.3,36.6,72.8,189.0,950.0,,,,,581.0,,,,,
1066,2000.0,,1468.0,10.8,6.7,8.2,26.3,42.0,34.4,72.4,201.0,730.0,,,,,618.0,,,,,
1067,2000.0,,1468.0,10.7,7.2,8.5,26.4,39.5,33.4,69.1,207.0,1120.0,,,,,637.0,,,,,
1068,2000.0,,1468.0,10.8,6.7,8.2,26.3,42.0,34.4,72.4,201.0,730.0,,,,,618.0,,,,,
1069,2000.0,,1468.0,10.7,7.2,8.5,26.4,39.5,33.4,69.1,207.0,1120.0,,,,,637.0,,,,,
1070,2000.0,,1597.0,12.2,7.4,9.2,23.2,38.0,30.8,69.7,225.0,650.0,,,,,691.0,,,,,
1071,2000.0,,1597.0,10.8,6.4,8.1,26.1,43.9,35.0,72.65,198.0,850.0,,,,,608.0,,,,,
1072,2000.0,,1597.0,12.2,7.4,9.2,23.2,38.0,30.8,69.7,225.0,650.0,,,,,691.0,,,,,
1073,2000.0,,1597.0,10.8,6.4,8.1,26.1,43.9,35.0,72.7,198.0,850.0,,,,,608.0,,,,,
1074,2000.0,,1834.0,11.9,6.8,8.7,23.8,41.8,32.7,73.05,208.0,840.0,,,,,651.0,,,,,
1075,2000.0,,1834.0,12.3,7.3,9.2,22.9,38.7,30.9,68.9,236.0,670.0,,,,,689.0,,,,,
1076,2000.0,,1834.0,13.4,7.4,9.6,21.0,38.1,29.3,68.9,236.0,720.0,,,,,726.0,,,,,
1077,2000.0,,1834.0,11.5,6.8,8.5,24.6,41.5,33.2,73.05,208.0,1040.0,,,,,641.0,,,,,
1078,2000.0,,1834.0,12.5,7.3,9.2,22.5,38.8,30.6,70.8,226.0,950.0,,,,,695.0,,,,,
1079,2000.0,,1834.0,11.8,7.0,8.8,23.9,40.4,32.1,72.6,217.0,600.0,,,,,663.0,,,,,
1080,2000.0,,1834.0,13.4,7.4,9.6,21.0,38.1,29.3,68.9,236.0,720.0,,,,,726.0,,,,,
1081,2000.0,,1834.0,11.5,6.8,8.5,24.6,41.5,33.2,73.05,208.0,1040.0,,,,,641.0,,,,,
1082,2000.0,,1834.0,12.5,7.3,9.2,22.5,38.8,30.6,70.8,226.0,950.0,,,,,695.0,,,,,
1083,2000.0,,1834.0,11.8,7.0,8.8,23.9,40.4,32.1,72.6,217.0,600.0,,,,,663.0,,,,,
1084,2000.0,,1998.0,9.8,6.3,7.6,28.8,44.8,37.3,73.5,205.0,150.0,,,0.04,,585.0,,,,,
1085,2000.0,,1998.0,9.8,6.3,7.6,28.8,44.8,37.3,73.5,205.0,150.0,,,0.04,,585.0,,,,,
1086,2000.0,,1149.0,7.9,5.2,6.2,35.8,54.3,45.6,70.6,146.0,935.0,,,,,467.0,,,,,
1087,2000.0,,1390.0,9.6,5.8,7.2,29.4,48.7,39.2,73.5,170.0,511.0,,,,,543.0,,,,,
1088,2000.0,,1390.0,8.8,5.2,6.5,32.1,54.3,43.5,73.4,155.0,526.0,,,,,489.0,,,,,
1089,2000.0,,1390.0,8.8,5.6,6.8,32.1,50.4,41.5,72.1,160.0,433.0,,,,,513.0,,,,,
1090,2000.0,,1598.0,9.4,6.0,7.2,30.1,47.1,39.2,74.0,170.0,234.0,,,,,543.0,,,,,
1091,2000.0,,1598.0,10.8,6.1,7.8,26.2,46.3,36.2,72.5,184.0,835.0,,,,,588.0,,,,,
1092,2000.0,,1598.0,9.6,5.8,7.2,29.4,48.7,39.2,72.2,170.0,1331.0,,,,,543.0,,,,,
1093,2000.0,,1870.0,7.7,4.6,5.7,36.7,61.4,49.6,72.6,153.0,443.0,,,0.036,,440.0,,,,,
1094,2000.0,,1870.0,6.7,4.3,5.2,42.2,65.7,54.3,73.9,139.0,850.0,,,0.034,,402.0,,,,,
1095,2000.0,,1998.0,10.5,6.4,7.9,26.9,44.1,35.8,74.0,189.0,944.0,,,,,594.0,,,,,
1096,2000.0,,1870.0,8.2,5.7,6.6,34.4,49.6,42.8,74.0,175.0,677.0,,,0.054,,510.0,,,,,
1097,2000.0,,1998.0,11.6,7.3,8.9,24.4,38.7,31.7,72.0,211.0,485.0,,,,,671.0,,,,,
1098,2000.0,,2188.0,10.6,6.5,8.0,26.6,43.5,35.3,72.5,216.0,133.0,,,0.045,,618.0,,,,,
1099,2000.0,,2188.0,10.3,6.6,7.9,27.4,42.8,35.8,72.5,212.0,257.0,,,0.052,,610.0,,,,,
1100,2000.0,,2946.0,16.3,8.9,11.6,17.3,31.7,24.4,73.6,273.0,1214.0,,,,,872.0,,,,,
1101,2000.0,,1998.0,11.6,7.3,8.9,24.4,38.7,31.7,72.0,211.0,485.0,,,,,671.0,,,,,
1102,2000.0,,2188.0,10.6,6.5,8.0,26.6,43.5,35.3,72.5,216.0,133.0,,,0.045,,618.0,,,,,
1103,2000.0,,2188.0,10.3,6.6,7.9,27.4,42.8,35.8,72.5,212.0,257.0,,,0.052,,610.0,,,,,
1104,2000.0,,2946.0,16.3,8.9,11.6,17.3,31.7,24.4,73.6,273.0,1214.0,,,,,872.0,,,,,
1105,2000.0,,1390.0,9.5,6.3,7.5,29.7,44.8,37.7,74.0,177.0,660.0,,,,,564.0,,,,,
1106,2000.0,,1390.0,9.9,6.7,7.9,28.5,42.2,35.8,73.7,188.0,677.0,,,,,594.0,,,,,
1107,2000.0,,1870.0,8.2,6.0,6.8,34.4,47.1,41.5,73.8,180.0,471.0,,,0.047,,526.0,,,,,
1108,2000.0,,1870.0,7.1,4.9,5.7,39.8,57.6,49.6,73.9,152.0,646.0,,,0.043,,440.0,,,,,
1109,2000.0,,1598.0,10.1,6.0,7.5,28.0,47.1,37.7,70.5,177.0,66.0,,,,,564.0,,,,,
1110,2000.0,,1783.0,10.6,6.3,7.9,26.6,44.8,35.8,73.2,186.0,647.0,,,,,594.0,,,,,
1111,2000.0,,1872.0,7.4,4.6,5.6,38.2,61.4,50.4,72.1,149.0,119.0,406.0,,0.038,,433.0,,,,,
1112,2000.0,,1871.0,8.7,4.9,6.3,32.5,57.6,44.8,71.3,168.0,248.0,,,0.07,,487.0,,,,,
1113,2000.0,,1870.0,7.1,4.5,5.4,39.8,62.8,52.3,73.0,144.0,681.0,,,0.074,,417.0,,,,,
1114,2000.0,,1998.0,10.5,6.1,7.7,26.9,46.3,36.7,74.0,182.0,212.0,,,,,580.0,,,,,
1115,2000.0,,1998.0,13.1,6.7,9.0,21.6,42.2,31.4,73.8,214.0,689.0,,,,,678.0,,,,,
1116,2000.0,,2188.0,9.7,5.6,7.1,29.1,50.4,39.8,73.9,189.0,269.0,,,0.032,,548.0,,,,,
1117,2000.0,,2946.0,17.1,8.3,11.5,16.5,34.0,24.6,73.2,271.0,692.0,,,,,865.0,,,,,
1118,2000.0,,2946.0,16.1,8.1,11.0,17.5,34.9,25.7,74.0,259.0,792.0,,,,,828.0,,,,,
1119,2000.0,,1598.0,10.3,6.2,7.7,27.4,45.6,36.7,70.5,183.0,66.0,,,,,580.0,,,,,
1120,2000.0,,1783.0,10.8,6.5,8.1,26.2,43.5,34.9,73.2,191.0,647.0,,,,,610.0,,,,,
1121,2000.0,,1872.0,7.6,4.8,5.8,37.2,58.9,48.7,72.1,154.0,119.0,406.0,,0.038,,448.0,,,,,
1122,2000.0,,1871.0,8.9,5.1,6.5,31.7,55.4,43.5,71.3,173.0,248.0,,,0.07,,502.0,,,,,
